,bathroomcnt,bedroomcnt,fips,garagecarcnt,yearbuilt,lotsizesquarefeet,taxvaluedollarcnt,transactiondate
48801,1.0,3.0,6111.0,1.0,1951.0,6100.0,350260.0,2017-08-31
48802,2.0,3.0,6037.0,,1953.0,5224.0,590000.0,2017-08-31
48803,2.0,4.0,6059.0,2.0,1962.0,6000.0,506609.0,2017-08-31
48804,2.0,4.0,6037.0,,1986.0,27484.0,221931.0,2017-08-31
48805,3.5,4.0,6059.0,4.0,1980.0,91476.0,2233550.0,2017-08-31
48806,2.5,3.0,6059.0,2.0,1963.0,21600.0,560612.0,2017-08-31
48807,2.0,3.0,6037.0,,1947.0,16431.0,75542.0,2017-08-31
48808,2.5,4.0,6059.0,2.0,1978.0,5510.0,388720.0,2017-08-31
48809,2.0,3.0,6037.0,,1971.0,9301.0,265499.0,2017-08-31
48810,3.5,4.0,6111.0,2.0,1976.0,5575.0,832448.0,2017-08-31
48811,2.0,3.0,6037.0,,1986.0,7487.0,193000.0,2017-08-31
48812,3.0,5.0,6111.0,3.0,1988.0,5223.0,435036.0,2017-08-31
48813,2.0,4.0,6037.0,,1960.0,11220.0,110747.0,2017-08-31
48814,2.5,4.0,6059.0,2.0,1961.0,8120.0,545094.0,2017-08-31
48815,3.0,3.0,6037.0,,2006.0,4939.0,543906.0,2017-08-31
48816,2.0,3.0,6037.0,,1958.0,7514.0,166111.0,2017-08-31
48817,2.0,3.0,6059.0,2.0,1968.0,5200.0,626497.0,2017-08-31
48818,2.5,4.0,6059.0,2.0,1954.0,7590.0,289815.0,2017-08-31
48819,2.0,3.0,6111.0,2.0,1971.0,10700.0,462324.0,2017-08-31
48820,2.0,4.0,6037.0,,2006.0,6844.0,215000.0,2017-08-31
48821,2.0,3.0,6037.0,,1944.0,5378.0,297421.0,2017-08-31
48822,5.0,6.0,6037.0,,1909.0,23328.0,665748.0,2017-08-31
48823,3.0,4.0,6037.0,,1959.0,12506.0,711309.0,2017-08-31
48824,3.0,4.0,6037.0,,1988.0,8579.0,187803.0,2017-08-31
48825,1.0,2.0,6037.0,,1910.0,5180.0,21324.0,2017-08-31
48826,2.0,3.0,6037.0,,1956.0,7757.0,461000.0,2017-08-31
48827,3.5,3.0,6059.0,2.0,1994.0,5000.0,804974.0,2017-08-31
48828,1.0,3.0,6037.0,,1924.0,3752.0,19203.0,2017-08-31
48829,3.5,5.0,6059.0,2.0,1971.0,6300.0,175813.0,2017-08-31
48830,2.5,2.0,6059.0,2.0,2001.0,994.0,318271.0,2017-08-31
48831,2.0,3.0,6037.0,,1941.0,13132.0,166319.0,2017-08-31
48832,2.0,4.0,6111.0,2.0,1973.0,6014.0,292294.0,2017-08-31
48833,2.0,2.0,6037.0,,1941.0,4641.0,108656.0,2017-08-31
48834,2.0,4.0,6037.0,,1954.0,7905.0,299753.0,2017-08-31
48835,2.0,4.0,6037.0,,1963.0,7932.0,289318.0,2017-08-31
48836,2.0,4.0,6111.0,2.0,1965.0,7316.0,388322.0,2017-08-31
48837,3.5,4.0,6059.0,2.0,1998.0,23637.0,2925000.0,2017-08-31
48838,2.0,4.0,6059.0,2.0,1974.0,7200.0,420049.0,2017-08-31
48839,2.0,3.0,6037.0,,1951.0,5249.0,497000.0,2017-08-31
48840,2.0,2.0,6037.0,,1962.0,11906.0,580623.0,2017-08-31
48841,3.0,3.0,6037.0,,2003.0,5801.0,546464.0,2017-08-31
48842,3.0,3.0,6059.0,2.0,1987.0,11200.0,621892.0,2017-08-31
48843,1.0,2.0,6059.0,1.0,1946.0,7177.0,269000.0,2017-08-31
48844,3.0,3.0,6037.0,,1936.0,6475.0,1510000.0,2017-08-31
48845,2.5,3.0,6059.0,2.0,1974.0,1604.0,391886.0,2017-08-31
48846,1.0,3.0,6111.0,2.0,1960.0,15279.0,119668.0,2017-08-31
48847,1.0,2.0,6037.0,,1952.0,6150.0,56288.0,2017-08-31
48848,2.0,3.0,6037.0,,1948.0,6280.0,81583.0,2017-08-31
48849,4.0,5.0,6037.0,,1966.0,13300.0,1341902.0,2017-08-31
48850,3.0,4.0,6111.0,3.0,1989.0,20000.0,874000.0,2017-08-31
48851,2.0,3.0,6037.0,,1964.0,7224.0,394200.0,2017-08-31
48852,2.0,3.0,6037.0,,1965.0,5707.0,474521.0,2017-08-31
48853,2.0,3.0,6059.0,2.0,1956.0,6900.0,861072.0,2017-08-31
48854,1.0,3.0,6037.0,,1956.0,4504.0,389271.0,2017-08-31
48855,2.0,3.0,6037.0,,1956.0,20317.0,597230.0,2017-08-31
48856,2.0,4.0,6037.0,,1990.0,5862.0,190142.0,2017-08-31
48857,1.0,2.0,6037.0,,1924.0,4886.0,226260.0,2017-08-31
48858,4.0,3.0,6059.0,2.0,1993.0,5696.0,1358404.0,2017-08-31
48859,3.0,5.0,6059.0,2.0,1960.0,7720.0,672633.0,2017-08-31
48860,2.0,3.0,6037.0,,1953.0,5422.0,631317.0,2017-08-31
48861,2.0,4.0,6059.0,2.0,1971.0,8750.0,317147.0,2017-08-31
48862,2.5,3.0,6059.0,2.0,2004.0,7704.0,841000.0,2017-08-31
48863,2.0,4.0,6037.0,,1975.0,9051.0,73001.0,2017-08-31
48864,1.0,3.0,6037.0,,1948.0,7803.0,165600.0,2017-08-31
48865,1.0,3.0,6037.0,,1951.0,5001.0,326341.0,2017-08-31
48866,2.5,5.0,6059.0,1.0,1928.0,6480.0,384912.0,2017-08-31
48867,2.0,3.0,6037.0,,1950.0,6787.0,79690.0,2017-08-31
48868,3.0,2.0,6059.0,2.0,1983.0,19125.0,298906.0,2017-08-31
48869,2.0,3.0,6037.0,,1940.0,7340.0,149691.0,2017-08-31
48870,2.0,3.0,6111.0,2.0,2001.0,8250.0,534295.0,2017-08-31
48871,1.0,3.0,6037.0,,1951.0,5999.0,399000.0,2017-08-31
48872,1.0,1.0,6037.0,,1921.0,6497.0,177389.0,2017-08-31
48873,2.5,4.0,6059.0,2.0,1967.0,5170.0,388612.0,2017-08-31
48874,7.0,7.0,6037.0,,1993.0,43173.0,3649823.0,2017-08-31
48875,3.0,4.0,6037.0,,2006.0,4382.0,193484.0,2017-08-31
48876,2.0,3.0,6037.0,,1938.0,6740.0,240147.0,2017-08-31
48877,1.0,2.0,6059.0,1.0,1939.0,6250.0,551280.0,2017-08-31
48878,2.0,3.0,6037.0,,1930.0,6253.0,949550.0,2017-08-31
48879,2.0,4.0,6059.0,2.0,1969.0,5135.0,576000.0,2017-08-31
48880,3.0,4.0,6059.0,2.0,1988.0,30492.0,721278.0,2017-08-31
48881,1.0,3.0,6037.0,,1955.0,9062.0,244035.0,2017-08-31
48882,4.0,5.0,6037.0,,1935.0,8853.0,1032177.0,2017-08-31
48883,3.0,4.0,6037.0,,1989.0,7165.0,251000.0,2017-08-31
48884,2.0,2.0,6037.0,,1947.0,12253.0,795288.0,2017-08-31
48885,2.0,3.0,6037.0,,1984.0,7398.0,153904.0,2017-08-31
48886,2.0,3.0,6037.0,,1947.0,5287.0,446003.0,2017-08-31
48887,2.0,3.0,6059.0,2.0,1958.0,7000.0,799001.0,2017-08-31
48888,2.0,3.0,6037.0,,1938.0,6598.0,549325.0,2017-08-31
48889,2.0,3.0,6037.0,,2009.0,3048.0,295000.0,2017-08-31
48890,3.0,4.0,6111.0,2.0,1974.0,6180.0,290458.0,2017-08-31
48891,2.0,4.0,6059.0,1.0,1960.0,6000.0,534461.0,2017-08-31
48892,1.0,2.0,6037.0,,1941.0,6210.0,640000.0,2017-08-31
48893,2.0,3.0,6059.0,2.0,1973.0,12600.0,873000.0,2017-08-31
48894,5.5,4.0,6059.0,2.0,1999.0,3480.0,2444554.0,2017-08-31
48895,2.0,3.0,6037.0,,1950.0,6157.0,348294.0,2017-08-31
48896,1.0,3.0,6037.0,,1952.0,5262.0,397615.0,2017-08-31
48897,2.0,3.0,6037.0,,1941.0,5994.0,229963.0,2017-08-31
48898,2.0,4.0,6037.0,,1959.0,6297.0,259600.0,2017-08-31
48899,2.0,3.0,6059.0,2.0,1955.0,7800.0,382037.0,2017-08-31
48900,3.0,5.0,6037.0,,1966.0,6252.0,385215.0,2017-08-31
48901,3.0,5.0,6037.0,,1921.0,8590.0,790578.0,2017-08-31
48902,2.0,2.0,6037.0,,1950.0,5299.0,390000.0,2017-08-31
48903,2.0,3.0,6037.0,,1979.0,5724.0,200685.0,2017-08-31
48904,3.0,4.0,6037.0,,1937.0,27130.0,795548.0,2017-08-31
48905,3.0,4.0,6037.0,,1999.0,4938.0,467962.0,2017-08-31
48906,2.5,3.0,6059.0,1.0,2002.0,3941.0,695446.0,2017-08-31
48907,2.0,3.0,6059.0,2.0,1969.0,11160.0,681232.0,2017-08-31
48908,2.0,4.0,6037.0,,2005.0,12042.0,244453.0,2017-08-31
48909,2.0,3.0,6037.0,,1939.0,7146.0,92112.0,2017-08-31
48910,2.0,4.0,6037.0,,1963.0,7946.0,63117.0,2017-08-31
48911,2.0,3.0,6059.0,2.0,1971.0,10437.0,89166.0,2017-08-31
48912,2.0,4.0,6059.0,2.0,1973.0,6400.0,364215.0,2017-08-31
48913,3.0,4.0,6037.0,,1964.0,9641.0,598997.0,2017-08-31
48914,2.0,3.0,6059.0,2.0,1976.0,4311.0,69613.0,2017-08-31
48915,2.0,4.0,6059.0,2.0,1983.0,11200.0,365966.0,2017-08-31
48916,2.0,3.0,6037.0,,1952.0,6048.0,104651.0,2017-08-31
48917,2.0,3.0,6037.0,,1963.0,11374.0,255396.0,2017-08-31
48918,3.0,5.0,6111.0,2.0,1979.0,56628.0,1234000.0,2017-08-31
48919,2.0,3.0,6059.0,2.0,1955.0,6000.0,450457.0,2017-08-31
48920,3.0,4.0,6037.0,,2004.0,3603.0,583441.0,2017-08-31
48921,1.0,2.0,6111.0,2.0,1950.0,25680.0,226988.0,2017-08-31
48922,1.0,2.0,6037.0,,1941.0,24451.0,284057.0,2017-08-31
48923,4.0,4.0,6059.0,3.0,1972.0,9500.0,2171721.0,2017-08-31
48924,1.0,3.0,6111.0,1.0,1952.0,8998.0,50092.0,2017-08-31
48925,4.0,4.0,6037.0,,1930.0,7018.0,13600098.0,2017-08-31
48926,3.0,4.0,6037.0,,1926.0,6709.0,916729.0,2017-08-31
48927,3.0,4.0,6037.0,,1953.0,17597.0,332720.0,2017-08-31
48928,2.0,3.0,6037.0,,1938.0,8624.0,2501994.0,2017-08-31
48929,1.0,3.0,6037.0,,1925.0,6300.0,541961.0,2017-08-31
48930,2.0,4.0,6111.0,3.0,1981.0,8201.0,592000.0,2017-08-31
48931,2.5,2.0,6059.0,2.0,1983.0,4100.0,348307.0,2017-08-31
48932,2.0,3.0,6037.0,,1944.0,6110.0,856257.0,2017-08-31
48933,3.0,4.0,6037.0,,1976.0,13100.0,312457.0,2017-08-31
48934,3.0,3.0,6037.0,,1928.0,6709.0,1136146.0,2017-08-31
48935,2.0,2.0,6037.0,,1947.0,7850.0,117788.0,2017-08-31
48936,7.0,7.0,6059.0,2.0,2003.0,11685.0,1442455.0,2017-08-31
48937,2.0,3.0,6037.0,,1953.0,6599.0,96463.0,2017-08-31
48938,3.0,4.0,6037.0,,1978.0,9962.0,679000.0,2017-08-31
48939,3.0,3.0,6037.0,,1959.0,9697.0,98741.0,2017-08-31
48940,2.0,2.0,6111.0,2.0,1985.0,5305.0,461595.0,2017-08-31
48941,3.5,3.0,6059.0,3.0,2005.0,11046.0,1166522.0,2017-08-31
48942,2.0,3.0,6059.0,2.0,1971.0,5135.0,515436.0,2017-08-31
48943,1.5,3.0,6111.0,1.0,1958.0,18761.0,415960.0,2017-08-31
48944,2.0,3.0,6037.0,,1963.0,7339.0,69731.0,2017-08-31
48945,3.0,4.0,6037.0,,1993.0,5125.0,313387.0,2017-08-31
48946,2.0,4.0,6037.0,,1937.0,6844.0,73184.0,2017-08-31
48947,2.0,3.0,6037.0,,1948.0,2866.0,111869.0,2017-08-31
48948,1.0,2.0,6037.0,,1928.0,6942.0,46751.0,2017-08-31
48949,2.0,4.0,6037.0,,1955.0,5929.0,170487.0,2017-08-31
48950,2.0,3.0,6037.0,,1958.0,10124.0,217342.0,2017-08-31
48951,1.5,2.0,6059.0,2.0,1968.0,1320.0,133442.0,2017-08-31
48952,2.0,3.0,6037.0,,1960.0,7607.0,419915.0,2017-08-31
48953,3.0,4.0,6111.0,2.0,1978.0,6050.0,300130.0,2017-08-31
48954,1.0,3.0,6037.0,,1952.0,7056.0,254512.0,2017-08-31
48955,2.0,3.0,6059.0,1.0,1972.0,3200.0,241844.0,2017-08-31
48956,2.0,3.0,6037.0,,1963.0,7499.0,233687.0,2017-08-31
48957,2.0,3.0,6037.0,,1960.0,6764.0,509373.0,2017-08-31
48958,1.0,2.0,6037.0,,1948.0,4102.0,215996.0,2017-08-31
48959,1.0,2.0,6037.0,,1924.0,6286.0,210664.0,2017-08-31
48960,2.0,2.0,6059.0,1.0,1970.0,,274000.0,2017-08-31
48961,1.0,3.0,6037.0,,1942.0,5328.0,203648.0,2017-08-31
48962,1.0,3.0,6037.0,,1942.0,6473.0,397000.0,2017-08-31
48963,2.0,3.0,6037.0,,1957.0,14395.0,67463.0,2017-08-31
48964,1.0,2.0,6037.0,,1950.0,7392.0,359307.0,2017-08-31
48965,4.0,4.0,6037.0,,1959.0,54236.0,777575.0,2017-08-31
48966,1.0,2.0,6037.0,,1954.0,5992.0,361936.0,2017-08-31
48967,3.0,3.0,6037.0,,1989.0,6102.0,766513.0,2017-08-31
48968,2.0,3.0,6037.0,,1986.0,6644.0,234522.0,2017-08-31
48969,2.0,3.0,6037.0,,1958.0,6831.0,806387.0,2017-08-31
48970,2.0,3.0,6111.0,2.0,1981.0,8107.0,370364.0,2017-08-31
48971,2.0,3.0,6037.0,,1954.0,7850.0,346320.0,2017-08-31
48972,1.0,2.0,6037.0,,1935.0,4801.0,178191.0,2017-08-31
48973,3.0,3.0,6037.0,,2004.0,5077.0,515000.0,2017-08-31
48974,2.0,3.0,6059.0,2.0,1963.0,7000.0,559527.0,2017-08-31
48975,1.0,3.0,6059.0,1.0,1921.0,6000.0,73824.0,2017-08-31
48976,5.0,5.0,6037.0,,2000.0,,788694.0,2017-08-31
48977,2.0,3.0,6037.0,,1983.0,8603.0,177980.0,2017-08-31
48978,2.0,3.0,6037.0,,1926.0,5005.0,360303.0,2017-08-31
48979,5.0,4.0,6037.0,,1991.0,,2145000.0,2017-08-31
48980,1.0,3.0,6059.0,1.0,1957.0,6000.0,336548.0,2017-08-31
48981,3.0,3.0,6037.0,,1978.0,14456.0,402722.0,2017-08-31
48982,2.0,3.0,6037.0,,1945.0,5316.0,466017.0,2017-08-31
48983,4.0,4.0,6059.0,2.0,1959.0,7810.0,903688.0,2017-08-31
48984,1.0,2.0,6037.0,,1939.0,5420.0,241532.0,2017-08-31
48985,2.5,4.0,6111.0,2.0,1989.0,5170.0,405370.0,2017-08-31
48986,2.0,2.0,6037.0,,1939.0,6915.0,405196.0,2017-08-31
48987,2.0,4.0,6111.0,2.0,1979.0,7840.0,429184.0,2017-08-31
48988,2.0,3.0,6037.0,,1938.0,7522.0,630000.0,2017-08-31
48989,5.0,4.0,6037.0,,1953.0,10869.0,893904.0,2017-08-31
48990,2.0,3.0,6037.0,,1987.0,6997.0,203050.0,2017-08-31
48991,2.0,3.0,6037.0,,1961.0,5218.0,259487.0,2017-08-31
48992,2.0,3.0,6037.0,,2004.0,7212.0,224000.0,2017-08-31
48993,1.0,3.0,6037.0,,1930.0,5400.0,41169.0,2017-08-31
48994,1.0,3.0,6037.0,,1926.0,4287.0,302086.0,2017-08-31
48995,3.0,2.0,6037.0,,1956.0,7282.0,842376.0,2017-08-31
48996,3.5,4.0,6059.0,4.0,1996.0,17550.0,1623384.0,2017-08-31
48997,2.0,3.0,6037.0,,1960.0,19643.0,493507.0,2017-08-31
48998,1.0,2.0,6037.0,,1941.0,6201.0,455634.0,2017-08-31
48999,3.0,3.0,6037.0,,1955.0,13975.0,748500.0,2017-08-31
49000,2.0,3.0,6037.0,,1954.0,6692.0,79477.0,2017-08-31
49001,2.5,4.0,6111.0,2.0,1986.0,4071.0,520000.0,2017-08-31
49002,2.0,2.0,6037.0,,1946.0,9383.0,80924.0,2017-08-31
49003,3.0,4.0,6037.0,,2003.0,6566.0,633063.0,2017-08-31
49004,2.5,3.0,6059.0,2.0,1994.0,3465.0,449126.0,2017-08-31
49005,3.0,3.0,6037.0,,2001.0,6996.0,153742.0,2017-08-31
49006,1.0,1.0,6037.0,,1923.0,2503.0,139795.0,2017-08-31
49007,3.0,3.0,6037.0,,1923.0,2525.0,361151.0,2017-08-31
49008,1.0,3.0,6037.0,,1947.0,5839.0,51313.0,2017-08-31
49009,3.0,4.0,6037.0,,1949.0,9985.0,1110500.0,2017-08-31
49010,3.0,3.0,6037.0,,1953.0,15853.0,654000.0,2017-08-31
49011,1.0,2.0,6037.0,,1926.0,3561.0,211930.0,2017-08-31
49012,2.0,4.0,6059.0,2.0,1964.0,6500.0,308688.0,2017-08-31
49013,2.0,2.0,6037.0,,1937.0,6593.0,76263.0,2017-08-31
49014,3.0,4.0,6059.0,2.0,1974.0,7200.0,272408.0,2017-08-31
49015,2.0,3.0,6111.0,2.0,1977.0,7380.0,271407.0,2017-08-31
49016,5.5,5.0,6111.0,3.0,2013.0,18101.0,1810278.0,2017-08-31
49017,2.0,4.0,6037.0,,1955.0,5950.0,112869.0,2017-08-31
49018,2.0,2.0,6059.0,2.0,1984.0,3745.0,536500.0,2017-08-31
49019,2.5,3.0,6059.0,2.0,1984.0,6000.0,828324.0,2017-08-31
49020,2.5,2.0,6059.0,2.0,1989.0,1904.0,527930.0,2017-08-31
49021,2.0,3.0,6037.0,,1991.0,8865.0,119266.0,2017-08-31
49022,3.0,4.0,6037.0,,1949.0,10633.0,800945.0,2017-08-31
49023,2.5,5.0,6111.0,2.0,1999.0,7744.0,492422.0,2017-08-31
49024,1.0,2.0,6037.0,,1930.0,5781.0,277975.0,2017-08-31
49025,1.0,2.0,6037.0,,1950.0,8712.0,43649.0,2017-08-31
49026,2.0,4.0,6037.0,,1958.0,8103.0,488000.0,2017-08-31
49027,4.0,4.0,6037.0,,1938.0,8591.0,1387718.0,2017-08-31
49028,2.0,4.0,6059.0,2.0,1959.0,6150.0,58896.0,2017-08-31
49029,3.5,7.0,6059.0,2.0,1980.0,5310.0,449064.0,2017-08-31
49030,5.0,5.0,6111.0,4.0,1912.0,23950.0,714615.0,2017-08-31
49031,1.0,2.0,6037.0,,1949.0,5573.0,777681.0,2017-08-31
49032,2.0,3.0,6111.0,2.0,2002.0,7178.0,766513.0,2017-08-31
49033,2.0,3.0,6037.0,,1949.0,6854.0,460811.0,2017-08-31
49034,3.0,4.0,6037.0,,1932.0,14395.0,1300292.0,2017-08-31
49035,4.5,5.0,6059.0,2.0,2010.0,6403.0,1636648.0,2017-08-31
49036,5.5,5.0,6059.0,2.0,2001.0,8924.0,4512960.0,2017-08-31
49037,1.0,2.0,6037.0,,1950.0,5419.0,314830.0,2017-08-31
49038,1.0,2.0,6037.0,,1938.0,5853.0,385896.0,2017-08-31
49039,2.5,3.0,6059.0,2.0,1992.0,4928.0,725000.0,2017-08-31
49040,2.0,3.0,6111.0,2.0,1960.0,6030.0,352079.0,2017-08-31
49041,2.5,4.0,6059.0,2.0,1976.0,5225.0,575593.0,2017-08-31
49042,5.0,4.0,6037.0,,1937.0,8823.0,2455000.0,2017-08-31
49043,2.0,4.0,6037.0,,1953.0,5945.0,481954.0,2017-08-31
49044,2.0,3.0,6037.0,,1946.0,8081.0,1285724.0,2017-08-31
49045,6.0,5.0,6037.0,,1990.0,34757.0,12479401.0,2017-08-31
49046,4.5,5.0,6111.0,4.0,2005.0,19530.0,1314000.0,2017-08-31
49047,2.0,4.0,6037.0,,1968.0,8582.0,203762.0,2017-08-31
49048,2.0,3.0,6037.0,,1929.0,4791.0,62158.0,2017-08-31
49049,2.0,3.0,6037.0,,1953.0,4985.0,598817.0,2017-08-31
49050,2.0,3.0,6059.0,2.0,1964.0,7950.0,343868.0,2017-08-31
49051,2.0,4.0,6037.0,,1967.0,7259.0,777000.0,2017-08-31
49052,3.0,4.0,6037.0,,1926.0,7670.0,2200662.0,2017-08-31
49053,1.0,2.0,6037.0,,1926.0,4802.0,270000.0,2017-08-31
49054,4.0,3.0,6059.0,2.0,1990.0,5400.0,847771.0,2017-08-31
49055,2.0,3.0,6059.0,2.0,1960.0,8712.0,89205.0,2017-08-31
49056,2.0,3.0,6037.0,,1949.0,5942.0,228072.0,2017-08-31
49057,2.5,3.0,6059.0,2.0,1998.0,3218.0,690370.0,2017-08-31
49058,2.0,4.0,6037.0,,1951.0,7515.0,585000.0,2017-08-31
49059,2.5,4.0,6111.0,2.0,1966.0,30449.0,608689.0,2017-08-31
49060,2.0,2.0,6037.0,,1949.0,6242.0,137842.0,2017-08-31
49061,3.0,4.0,6037.0,,1997.0,8858.0,670000.0,2017-08-31
49062,2.0,3.0,6037.0,,1953.0,13090.0,54830.0,2017-08-31
49063,2.5,4.0,6059.0,2.0,1978.0,4744.0,836587.0,2017-08-31
49064,3.0,4.0,6059.0,14.0,1988.0,69696.0,1697500.0,2017-08-31
49065,3.0,4.0,6111.0,2.0,2001.0,5530.0,728928.0,2017-08-31
49066,4.0,3.0,6037.0,,1961.0,17578.0,208230.0,2017-08-31
49067,2.0,4.0,6037.0,,1964.0,8951.0,382801.0,2017-08-31
49068,1.0,3.0,6037.0,,1953.0,6781.0,118100.0,2017-08-31
49069,1.0,2.0,6037.0,,1943.0,6114.0,263857.0,2017-08-31
49070,1.0,3.0,6037.0,,1941.0,4013.0,42824.0,2017-08-31
49071,1.0,3.0,6037.0,,1944.0,6205.0,441000.0,2017-08-31
49072,3.0,4.0,6037.0,,1995.0,7444.0,440100.0,2017-08-31
49073,1.0,3.0,6037.0,,1925.0,6400.0,235542.0,2017-08-31
49074,4.0,3.0,6037.0,,1936.0,26841.0,1622929.0,2017-08-31
49075,3.0,4.0,6037.0,,1939.0,8100.0,755000.0,2017-08-31
49076,2.0,3.0,6037.0,,1950.0,6488.0,107280.0,2017-08-31
49077,1.0,2.0,6037.0,,1946.0,6748.0,642441.0,2017-08-31
49078,2.0,4.0,6059.0,2.0,1968.0,6200.0,446905.0,2017-08-31
49079,2.0,3.0,6059.0,2.0,1978.0,4750.0,278979.0,2017-08-31
49080,3.0,5.0,6037.0,,1962.0,10746.0,750643.0,2017-08-31
49081,2.5,3.0,6059.0,2.0,2006.0,8175.0,1346464.0,2017-08-31
49082,2.5,4.0,6059.0,2.0,1983.0,6600.0,394503.0,2017-08-31
49083,2.0,2.0,6037.0,,1986.0,6676.0,241629.0,2017-08-31
49084,2.0,2.0,6059.0,1.0,1962.0,,306868.0,2017-08-31
49085,3.0,3.0,6059.0,2.0,2003.0,5865.0,764571.0,2017-08-31
49086,1.0,3.0,6037.0,,1958.0,4969.0,408000.0,2017-08-31
49087,3.0,4.0,6059.0,2.0,1977.0,5100.0,588022.0,2017-08-31
49088,3.0,4.0,6037.0,,1955.0,6517.0,480287.0,2017-08-31
49089,2.5,3.0,6111.0,2.0,1995.0,3830.0,386000.0,2017-08-31
49090,2.0,3.0,6037.0,,1953.0,6739.0,201398.0,2017-08-31
49091,2.0,3.0,6037.0,,1950.0,7702.0,396719.0,2017-08-31
49092,2.0,3.0,6037.0,,1948.0,5974.0,733948.0,2017-08-31
49093,2.0,3.0,6037.0,,1958.0,7737.0,368375.0,2017-08-31
49094,1.0,2.0,6037.0,,1929.0,5190.0,134140.0,2017-08-31
49095,2.0,2.0,6111.0,2.0,1980.0,6285.0,425250.0,2017-08-31
49096,2.0,3.0,6037.0,,1956.0,7510.0,367028.0,2017-08-31
49097,1.0,2.0,6059.0,1.0,1947.0,7715.0,41753.0,2017-08-31
49098,1.5,3.0,6059.0,1.0,1954.0,7686.0,224993.0,2017-08-31
49099,2.0,3.0,6037.0,,1950.0,9578.0,73272.0,2017-08-31
49100,2.0,4.0,6037.0,,1954.0,6370.0,58555.0,2017-08-31
49101,2.5,3.0,6059.0,2.0,1977.0,9100.0,738566.0,2017-08-31
49102,1.0,3.0,6037.0,,1955.0,6028.0,54836.0,2017-08-31
49103,2.0,3.0,6037.0,,1956.0,16456.0,95021.0,2017-08-31
49104,2.5,3.0,6059.0,2.0,1965.0,10350.0,128782.0,2017-08-31
49105,3.0,4.0,6037.0,,1954.0,6893.0,431480.0,2017-08-31
49106,3.5,5.0,6059.0,2.0,2003.0,28880.0,1289000.0,2017-08-31
49107,2.0,3.0,6111.0,2.0,1989.0,9242.0,542000.0,2017-08-31
49108,3.0,4.0,6037.0,,1987.0,34223.0,1294416.0,2017-08-31
49109,2.0,3.0,6059.0,1.0,1954.0,9196.0,299499.0,2017-08-31
49110,2.0,2.0,6037.0,,1922.0,6800.0,401282.0,2017-08-31
49111,2.0,3.0,6037.0,,1973.0,6121.0,359527.0,2017-08-31
49112,2.0,2.0,6037.0,,1990.0,7745.0,140428.0,2017-08-31
49113,2.0,3.0,6037.0,,1948.0,24598.0,267750.0,2017-08-31
49114,4.0,5.0,6037.0,,1989.0,7507.0,1228545.0,2017-08-31
49115,3.5,4.0,6059.0,2.0,1992.0,12325.0,1060000.0,2017-08-31
49116,4.0,8.0,6037.0,,1940.0,8521.0,157364.0,2017-08-31
49117,1.0,2.0,6037.0,,1910.0,2994.0,169763.0,2017-08-31
49118,1.0,2.0,6037.0,,1901.0,4722.0,195350.0,2017-08-31
49119,2.0,3.0,6037.0,,1953.0,12639.0,74099.0,2017-08-31
49120,2.5,4.0,6059.0,2.0,1974.0,5400.0,752170.0,2017-08-31
49121,3.5,4.0,6059.0,2.0,1992.0,5250.0,795773.0,2017-08-31
49122,2.5,3.0,6059.0,2.0,1981.0,4050.0,485230.0,2017-08-31
49123,2.0,3.0,6037.0,,1978.0,9260.0,116930.0,2017-08-31
49124,2.5,4.0,6059.0,2.0,1982.0,2240.0,320127.0,2017-08-31
49125,3.0,4.0,6111.0,2.0,1988.0,5638.0,602716.0,2017-08-31
49126,2.5,4.0,6059.0,2.0,1997.0,6297.0,400814.0,2017-08-31
49127,1.0,2.0,6037.0,,1953.0,5406.0,130687.0,2017-08-31
49128,4.0,5.0,6037.0,,1990.0,21033.0,921963.0,2017-08-31
49129,4.5,4.0,6059.0,2.0,2000.0,6368.0,1083137.0,2017-08-31
49130,2.0,4.0,6059.0,2.0,1968.0,8550.0,372125.0,2017-08-31
49131,2.0,3.0,6037.0,,1955.0,6535.0,379259.0,2017-08-31
49132,1.0,2.0,6037.0,,1950.0,5005.0,460902.0,2017-08-31
49133,2.0,3.0,6059.0,2.0,1966.0,7200.0,67930.0,2017-08-31
49134,2.0,3.0,6037.0,,1958.0,6106.0,159779.0,2017-08-31
49135,2.0,4.0,6037.0,,1976.0,7466.0,353678.0,2017-08-31
49136,2.0,3.0,6059.0,2.0,1973.0,2980.0,156848.0,2017-08-31
49137,3.0,3.0,6059.0,3.0,1974.0,13650.0,868000.0,2017-08-31
49138,1.0,2.0,6037.0,,1939.0,4800.0,411150.0,2017-08-31
49139,2.0,2.0,6037.0,,1956.0,9902.0,559000.0,2017-08-31
49140,1.0,3.0,6037.0,,1905.0,5433.0,178841.0,2017-08-31
49141,2.0,3.0,6037.0,,1956.0,6183.0,169195.0,2017-08-31
49142,1.0,3.0,6037.0,,1954.0,5536.0,293032.0,2017-08-31
49143,3.0,3.0,6059.0,2.0,2000.0,4788.0,675588.0,2017-08-31
49144,1.0,2.0,6037.0,,1926.0,4720.0,255842.0,2017-08-31
49145,4.0,3.0,6037.0,,1967.0,11144.0,521473.0,2017-08-31
49146,3.0,3.0,6111.0,2.0,1976.0,12535.0,342743.0,2017-08-31
